date,url,sha256,bytes,rows_country
20231207,http://data.gdeltproject.org/events/20231207.export.CSV.zip,9789bc47b7e95931716131e10d4e84a09b35ea83efe9060fe672e92ee0cb3039,10759198,4119
20231208,http://data.gdeltproject.org/events/20231208.export.CSV.zip,07caf9a74833f696f172519f8ef7d156b76891a2035cd338eecfcacbc01e127b,9648465,3247
20231209,http://data.gdeltproject.org/events/20231209.export.CSV.zip,c5dd629684c58dd80ff48e502f2918594e66088ca4736dcfd8b2b16e2973bba3,5950372,2195
20231210,http://data.gdeltproject.org/events/20231210.export.CSV.zip,3f6eb458ab116b0af0851c6ba5885d78cb9010bb5c2c815d0f470eb91812ec59,5090743,1960
20231211,http://data.gdeltproject.org/events/20231211.export.CSV.zip,64382c3c8a31109b103789b9060c581c751317400d612b670467903eb741da7d,8897671,3283
20231212,http://data.gdeltproject.org/events/20231212.export.CSV.zip,7b10e1fd7c200f32a18aa1ba2e837a9cb38fc41dab6bce0fafb72998f194e455,10080604,3673
20231213,http://data.gdeltproject.org/events/20231213.export.CSV.zip,e5e8e45570cbd0b89db908344a762f18af3c797cf6edb487d5af104a4f77552d,10087864,3575
20231214,http://data.gdeltproject.org/events/20231214.export.CSV.zip,ed663b9f240f4f6a957e0b5af50abaa5df93cd2323d74bf6c9af71e8baca342e,10244509,3481
20231215,http://data.gdeltproject.org/events/20231215.export.CSV.zip,aedd43e26c7326da5df1332c6ab2a77f4da28323ab9caf13b29481e9f35db1bd,9679233,3096
20231216,http://data.gdeltproject.org/events/20231216.export.CSV.zip,b515b246ad7f816a9f1fe62fc9bf0238b1f76cf67c46d2872f413677d5786947,5693654,1914
20231217,http://data.gdeltproject.org/events/20231217.export.CSV.zip,dd16cd20cd0c0f89f31eac83f9fccaec79c5068951a28747ea981cdcb0fd06b1,4730579,1724
20231218,http://data.gdeltproject.org/events/20231218.export.CSV.zip,28371326d7202027c451fcbca7d8f290a8cf89ddef5a5663f1987f308e5b74d8,8409522,2789
20231219,http://data.gdeltproject.org/events/20231219.export.CSV.zip,b8702a83d7adba89bc3536363d36a8239dae8ea46441ddb02099f2c39bbe01d7,9371268,2972
20231220,http://data.gdeltproject.org/events/20231220.export.CSV.zip,95cbdd2aa3f8b4b3eae6714c076ca3d33cda44c3a41da6f2d3ebed9f3099d47e,9419660,3143
20231221,http://data.gdeltproject.org/events/20231221.export.CSV.zip,fafb15f7b4f0a2f090bea9bd5df2d655b8310d1db55d37ab7564bc81f788d861,9136084,3074
20231222,http://data.gdeltproject.org/events/20231222.export.CSV.zip,d71e12ecd34f144adba2a5560d0e9b5594c72ff373ea7b2e01e85ef2dda78c79,8102931,3123
20231223,http://data.gdeltproject.org/events/20231223.export.CSV.zip,4e11eb4ad5c630101a4d218a57aee46164b066c6583a893e35cc0dc038377ecd,4847203,2162
20231224,http://data.gdeltproject.org/events/20231224.export.CSV.zip,7f6f3a9fd0906f72116bd5b00b6c169c16a343281306b2f80cca6e4e06229fe3,3834248,1562
20231225,http://data.gdeltproject.org/events/20231225.export.CSV.zip,e25974a6e22e3ed6f14cf1822ffbc8c0de45226606ccec8ee2bb27de5a46526c,3990654,2526
20231226,http://data.gdeltproject.org/events/20231226.export.CSV.zip,2bdcb101cbb11246234e7ca5ccb334394d0c2b2bececaf4621afbf09bb725ceb,5507254,3456
20231227,http://data.gdeltproject.org/events/20231227.export.CSV.zip,505face6ac68a9a5d98c30868a26f6652f40cbf4a0f4e500e2a40876ea391895,6888768,3333
20231228,http://data.gdeltproject.org/events/20231228.export.CSV.zip,de02268b72c2cb11663925f043e6b5d89cef27fdf8d9cc089955e09786c174a5,7167594,3359
20231229,http://data.gdeltproject.org/events/20231229.export.CSV.zip,0d36459f6fbd9e5c8e984c462ea78f808f05854715432fdf123fd6d8f4d8ddce,6918640,3426
20231230,http://data.gdeltproject.org/events/20231230.export.CSV.zip,00f3ac2bce0fd5637c13562a14639c52a507ad466d0514f46764ab00997b8bb3,4620556,2653
20231231,http://data.gdeltproject.org/events/20231231.export.CSV.zip,da4308dcfb3b3bc2d7edb543e8b1ea0c8f384bdc0bbf10dd12b9f9390b2343e2,4032391,2405
20240101,http://data.gdeltproject.org/events/20240101.export.CSV.zip,acfdeb6faaa2f18c835f1c65453177fe8ef40a9886f3d02a21f898af6561a677,4109762,1788
20240102,http://data.gdeltproject.org/events/20240102.export.CSV.zip,3182f73038ce3f8a77506a69e20f13aa8724ef98f764b876cfd91c5775be7a53,6837543,2813
20240103,http://data.gdeltproject.org/events/20240103.export.CSV.zip,9da00a0a9c4a1eb6cf450c81057f350a60d739e33915cdabe52d11b6c0370346,8056677,2549
20240104,http://data.gdeltproject.org/events/20240104.export.CSV.zip,5d2df2bb8daf0c9e476d5cddf29414719e4f818ff8655e8c2221b9fbc63957fa,8811180,2590
20240105,http://data.gdeltproject.org/events/20240105.export.CSV.zip,46fae1f4525409d6c396b82c1d5adf61cfea2f248d4378a0f3c1d24b20f3543b,8461232,2628
20240106,http://data.gdeltproject.org/events/20240106.export.CSV.zip,34a8dae75dd3d4f00e417de118949afd04822d6d46d89720bc7b2333e215635c,5415739,1799
20240107,http://data.gdeltproject.org/events/20240107.export.CSV.zip,8151ed64c74ad3ecd0984e6aa3028cb2fdaec36a3e4f74f1b5a39e99c36360f2,4565179,1261
20240108,http://data.gdeltproject.org/events/20240108.export.CSV.zip,b142f557a43b40ad57c99119b23548725daf00a4ad930c9be455f116b6dd6974,8047193,2150
20240109,http://data.gdeltproject.org/events/20240109.export.CSV.zip,b9f56e644a4e36ece2fec7416f35a677e86066465add1dd319ecb94838bea82f,9265797,2739
20240110,http://data.gdeltproject.org/events/20240110.export.CSV.zip,ce3a87bad118955cb082689aa8270a75006a6c4162fafd53ce8d507c6341ad80,9472360,2725
20240111,http://data.gdeltproject.org/events/20240111.export.CSV.zip,32e446a3a0f83ab3012250a45452bf068c18aa8b2459ea3396a594f4b557534a,10038324,3032
20240112,http://data.gdeltproject.org/events/20240112.export.CSV.zip,706866d425056c7f9730b9f76ac19740a3f7e95ecd24a1243e85a3a2563ad9b9,9648524,2964
20240113,http://data.gdeltproject.org/events/20240113.export.CSV.zip,0d2bf80cad88abbf07b4d16a0925d722334459438f2cedd8630de1e10358a3c4,5704614,1755
20240114,http://data.gdeltproject.org/events/20240114.export.CSV.zip,e2fc615cc402519a1e0786e2bbfb83bcc373647b82e6ddbf74a06fc1daedc82a,4927540,1498
20240115,http://data.gdeltproject.org/events/20240115.export.CSV.zip,10a22b82e6eda83d9b1f500b6d8aac4abd174a7ffe022c91549f3b1678ecc390,7781842,2813
20240116,http://data.gdeltproject.org/events/20240116.export.CSV.zip,a37b6e0b25af091192c98b74bf5b07747bea9ffbf156552732ca01ef99c8ecb5,9177165,2786
20240117,http://data.gdeltproject.org/events/20240117.export.CSV.zip,44b282ed2fd1fbdb10c49d00d3215e72706146caaf5ed40ae373e49c730079d2,9958873,3176
20240118,http://data.gdeltproject.org/events/20240118.export.CSV.zip,65c9572abce6456ec1101bc2c01fdfd2ee8313c68dd3ddd2c5e958e7e9083e3a,10231106,3350
20240119,http://data.gdeltproject.org/events/20240119.export.CSV.zip,1846c95cb0dc2ac0a49cd59607ce2263682020325ffdaa8f58ac42ddfb5ca6ae,9278350,3423
20240120,http://data.gdeltproject.org/events/20240120.export.CSV.zip,ef78306c56038add320b917413704187a4c8254e52227a4b0fb8a2ff2bbebb3b,5557058,1944
20240121,http://data.gdeltproject.org/events/20240121.export.CSV.zip,e0933765255065537976d369ed580152e20ab905ba01cd4e746b19f1f3649cde,4702186,2166
20240122,http://data.gdeltproject.org/events/20240122.export.CSV.zip,d2ef8b360afe2f5bd5be1b70e3a8fb3b4cfdf33f7bef500db748218d8e36f540,8213032,3142
20240123,http://data.gdeltproject.org/events/20240123.export.CSV.zip,aff5c365d302328540be4ac59b66fdc3732b1ec7ac95422e37bc922d0c21f00c,9693431,3470
20240124,http://data.gdeltproject.org/events/20240124.export.CSV.zip,a1e4fb6f16690766adac564e1d6c2862c2d433b7dee54d38149db1ff41d8df6c,9881209,3748
20240125,http://data.gdeltproject.org/events/20240125.export.CSV.zip,6c653024212aa6194622ba903d93ab17737aef8aadd4dc5c8cdf2ce7678fe682,10186586,4579
20240126,http://data.gdeltproject.org/events/20240126.export.CSV.zip,ebafc9585ae47d29f6ab7f1f47ee26edf56622884645256a8d9026677f9eefb5,9364939,4178
20240127,http://data.gdeltproject.org/events/20240127.export.CSV.zip,9fd146e0c15e41a13297954511639be8faede350bbcee95a6b4d86a8349f2618,5870825,1982
20240128,http://data.gdeltproject.org/events/20240128.export.CSV.zip,188f053de7a6ef67b4c892ab7a3215775987fe30dfcaecef58da762ec6a78713,4886265,1594
20240129,http://data.gdeltproject.org/events/20240129.export.CSV.zip,572c62e4d8ac51871272ba299ce70c11a0af44fe6cd1efdc4752d676b9f0d1b2,9061607,2953
20240130,http://data.gdeltproject.org/events/20240130.export.CSV.zip,488d70fd1e43d760152cbe9786728c171ab817e7a8a194d7eeab4fca487cf393,10100504,2751
20240131,http://data.gdeltproject.org/events/20240131.export.CSV.zip,db862044ae0b79cc750cc203e690284a643d17d7d3359d74803fef1fc470f512,10191590,3423
20240201,http://data.gdeltproject.org/events/20240201.export.CSV.zip,a59215cffd9ba378e660f6bbe9679bbcf6a22233ccc6bdcb63f7b56d7d804b42,10232459,3369
20240202,http://data.gdeltproject.org/events/20240202.export.CSV.zip,4ab0ab3452d50933b35a95880e7779f46de0037ba17483fa337eb02fcb66ce10,9247114,2774
20240203,http://data.gdeltproject.org/events/20240203.export.CSV.zip,ddffd92ee92ad5fb200fab733896d590de31bb1d0491fd69d4a3dc353b4da359,5762350,1761
20240204,http://data.gdeltproject.org/events/20240204.export.CSV.zip,fb8a5bf0c9ff6b013406589e48c34ca82d0c1ada5ccdf696e7c1754a40ea5c06,4788518,1913
20240205,http://data.gdeltproject.org/events/20240205.export.CSV.zip,07ba85941204677c472c36792f3f99911e80eae766ca0051336f0c784dc47efd,8513626,2988
20240206,http://data.gdeltproject.org/events/20240206.export.CSV.zip,bcf2afffd0f66cfb0b319429c5a65c7e1468abd307bc9b20d0bbd6956e1374df,10023402,3185
20240207,http://data.gdeltproject.org/events/20240207.export.CSV.zip,471393494f836b8dd56ef7cc3d25d795b2566b8e97f1bfe643bb8aa01e6be280,10482124,3576
20240208,http://data.gdeltproject.org/events/20240208.export.CSV.zip,230ae076dfa0ac7eeffe97975a9d7a6f6b556e246ac37d8622ec50527aeb492b,10374184,3637
20240209,http://data.gdeltproject.org/events/20240209.export.CSV.zip,bf374202111cd5c3abbd9a56176ee2d375a68660785555ea6ab821d642e5274d,9523748,3972
20240210,http://data.gdeltproject.org/events/20240210.export.CSV.zip,d0b4d70a5de883adad0fff31956877640f0b68573d715e5c5af57cb8c612bd17,5698623,2037
20240211,http://data.gdeltproject.org/events/20240211.export.CSV.zip,37c9aef2eeb3e0eed07b47cb58e38d278ad8359e1ad81ddc7ed25c2eb7264977,4801310,2414
20240212,http://data.gdeltproject.org/events/20240212.export.CSV.zip,a6d049123ce9df4c372d9cb7fc59d0c9bb058b9f65d4239df2fbf84019309f77,8479478,3458
20240213,http://data.gdeltproject.org/events/20240213.export.CSV.zip,a7355fc140b7ec13b2455c18b2300d4966a8de647a02c3416f65eb6dbffbca9d,9849241,3862
20240214,http://data.gdeltproject.org/events/20240214.export.CSV.zip,69ff92adc8ed6af6802489295bebb596485b36d80addbff17f4fef8c9274992d,9996118,4105
20240215,http://data.gdeltproject.org/events/20240215.export.CSV.zip,749109f0b393845f0306209c79bf57c4d651bc1aa57bcf42788e699fb134deb8,10236796,4714
20240216,http://data.gdeltproject.org/events/20240216.export.CSV.zip,1925ccf8f0b256a2360eab815055afba324331ded7caf079789f0bdacfa25093,10015226,7944
20240217,http://data.gdeltproject.org/events/20240217.export.CSV.zip,ccb0cc0a1ffc3847c41c67edcba764bb0b7db1639ef6d407f12742e2fc203a5c,6112278,5792
20240218,http://data.gdeltproject.org/events/20240218.export.CSV.zip,06e9b9c6ecb8b168d8330d190a6a5ee4962c7d33ea7997eb1f0caea87c5eacb9,4972608,4297
20240219,http://data.gdeltproject.org/events/20240219.export.CSV.zip,e0416ffb2b77924ab72527cbc84603728ac5d9276d33deb054c73f2fc887d3c9,8407713,6538
20240220,http://data.gdeltproject.org/events/20240220.export.CSV.zip,ff609a756bbc9a89097c7a99db26a96291b3b6ec4449663ba2680a2c5b3c1225,10174795,7221
20240221,http://data.gdeltproject.org/events/20240221.export.CSV.zip,94655a23f2a6b506701f87c8e61f35c37a53dc5ef54db770c7895db35da75021,10687056,7158
20240222,http://data.gdeltproject.org/events/20240222.export.CSV.zip,ca01ef25352d94abcca84ed3a681cf72b7ea3d3075133b0317c943b56fc3127d,10542359,6009
20240223,http://data.gdeltproject.org/events/20240223.export.CSV.zip,c6066c416c9365852bbf3d248d8189186daad78d526d40f5f272662e44efabd0,10120626,6300
20240224,http://data.gdeltproject.org/events/20240224.export.CSV.zip,68935c4d53eecbd3945420f7017cdaa9f186054c662d8469dbcff5fa93de981f,6304279,5466
20240225,http://data.gdeltproject.org/events/20240225.export.CSV.zip,49f528b1eb604b4af3145544e064426514361c5f8ce676cff1db7914c2d62878,5044267,3679
20240226,http://data.gdeltproject.org/events/20240226.export.CSV.zip,f086acf73a668b4656e7ca5fda256777b07d55ecfae92912e21b54fb52eee032,9292360,4822
20240227,http://data.gdeltproject.org/events/20240227.export.CSV.zip,491dda861cead9436b7b71d9d7a79dcd00fdeae3bf6806991dae354b34ded9b3,10773674,5145
20240228,http://data.gdeltproject.org/events/20240228.export.CSV.zip,ffd779baf8dd850d27ef7109ad5fa48429c6c5b9786c929ac92cb2118b45848c,11027314,5258
20240229,http://data.gdeltproject.org/events/20240229.export.CSV.zip,ec5ce233b3c6c8224307672c6174c7dc9ac47014d6acd3efc2ac5bfa7115a735,10829898,4540
20240301,http://data.gdeltproject.org/events/20240301.export.CSV.zip,1817f85c736b4a4901c4fb8220adceba76c7580dc86b8975ede93dfaba426aa5,10375975,4549
20240302,http://data.gdeltproject.org/events/20240302.export.CSV.zip,723ae448be1d1910dcb64bf1fc7b41816d4f0bb874ae03dc59f653e0a43d1e9a,5908095,2821
20240303,http://data.gdeltproject.org/events/20240303.export.CSV.zip,1a6f7dfd2031d75aa127f061c771739f93284957a8ca82e801ac4cc148a2437b,5000006,2204
20240304,http://data.gdeltproject.org/events/20240304.export.CSV.zip,d528334ef25fcda99a1ba12bcb19fbdea114151b208cf7d5d97816eccf42d345,8972637,4105
20240305,http://data.gdeltproject.org/events/20240305.export.CSV.zip,ecc4cfed5c1ffd76008fda1a45e554a333d0801d1214fae449d895e2e4ab7293,10613349,4339
20240306,http://data.gdeltproject.org/events/20240306.export.CSV.zip,a99c05b2c83901b98ce049057fd96f8f99b574c7db5abf054dfe2eae6bd03b41,11228073,4641
20240307,http://data.gdeltproject.org/events/20240307.export.CSV.zip,3cd5a6209b83b8ce85076b0ef0585ba8fc50528d5ddea5b106e04800aa27527e,11004431,4462
20240308,http://data.gdeltproject.org/events/20240308.export.CSV.zip,8a32892141720994bf953a8d8a47b155c72ae42e62cc6a0a8cd2bd005ebfa06d,10039277,4103
20240309,http://data.gdeltproject.org/events/20240309.export.CSV.zip,0552ac6b55daa31220c210e087848298606d5009222303fd1a0852b618f375e9,5909197,2909
20240310,http://data.gdeltproject.org/events/20240310.export.CSV.zip,3704aac790562fd58e3522d599a0e0d2eed5edff17f2be150fe9770215908fcd,4928653,2277
20240311,http://data.gdeltproject.org/events/20240311.export.CSV.zip,39b61cb24eb9c898bfb4248299595853a8ed82072d9b75a722bfdbbb76cf69fb,8895588,3707
20240312,http://data.gdeltproject.org/events/20240312.export.CSV.zip,fe3c830fb4351f359a843d9229f61fd5ee1f5346124c13ddc9c77ad561852ad8,10489395,4621
20240313,http://data.gdeltproject.org/events/20240313.export.CSV.zip,6d356f23f34d4d608c1670acea01c603f5895d19338646f69b7743d1b670ae22,10255746,4473
20240314,http://data.gdeltproject.org/events/20240314.export.CSV.zip,22d42062cd96af5f15083c26441f6d22f0c929440f6536d6fb061b1077b57f2a,10421378,4596
20240315,http://data.gdeltproject.org/events/20240315.export.CSV.zip,7a136a44a2313e6d67521e1687520db42d82e0f19ca78ab7f8d37108265bfeba,9848499,4306
20240316,http://data.gdeltproject.org/events/20240316.export.CSV.zip,fce707f63ce1540bfb62a88cb5fcfc50511bd19b9ad7bca0ac4501b0a86e4e01,5634893,2897
20240317,http://data.gdeltproject.org/events/20240317.export.CSV.zip,38f1b247c4bf05534265124ee70eda84df231bccc0b7abfb2a8b6253821074d9,4942972,3604
20240318,http://data.gdeltproject.org/events/20240318.export.CSV.zip,eb2baf90a899a25b509881b615de12a3cfcd93046896da4ef70b72ad38621763,8952712,4468
20240319,http://data.gdeltproject.org/events/20240319.export.CSV.zip,fbfe528f338d00e5e78cef86b79169f774b7b356f6ed07d6659f817ea9549555,10420033,4261
20240320,http://data.gdeltproject.org/events/20240320.export.CSV.zip,c3dac22e35012fe158f377c300b998d1a16c576ac163f8ce0e8370633ba86fa5,10721010,3796
20240321,http://data.gdeltproject.org/events/20240321.export.CSV.zip,576059b11aeda98a4765ca9e5a5d7ad7744b4323cb736cb189021a189c9e9ca2,10616787,3950
20240322,http://data.gdeltproject.org/events/20240322.export.CSV.zip,d0b1d94916fc456a0a62dd3c86b9739f68fff2f5abee4b77bbd22c0104b590bf,9907419,4910
20240323,http://data.gdeltproject.org/events/20240323.export.CSV.zip,ef12430da089dcf894613a8b48889a417f460a79027669fb1aa1f2c462723ca9,5730669,5572
20240324,http://data.gdeltproject.org/events/20240324.export.CSV.zip,2a91e7e70fc0e1300380fab8c66f561e59868f1e415efba57ef6dcc33da5b5a3,4999610,4277
20240325,http://data.gdeltproject.org/events/20240325.export.CSV.zip,005a2e5ec8717dc4a418d9341f7a15015982b805e50dae734e1abbcbe4784280,8915984,5597
20240326,http://data.gdeltproject.org/events/20240326.export.CSV.zip,e7b1209896f4e9120233c1749d698a98704020a5725d85a879cab85103761a5a,10202845,5036
20240327,http://data.gdeltproject.org/events/20240327.export.CSV.zip,5645a2e2eab8426c0189af39bedd063c032358f8eddef7be01627bfcd13d83c6,10088519,4233
20240328,http://data.gdeltproject.org/events/20240328.export.CSV.zip,2e7a5c170a1d44dbfebf4f384dd9d5a854dc8bb35ec9c5514cf62b056ead6a55,9887749,3939
20240329,http://data.gdeltproject.org/events/20240329.export.CSV.zip,64525fbdbdb8f97157f8c7cf3fe8a4b2c89ea80585cb864a877c2e09d9eed8c2,8276846,4356
20240330,http://data.gdeltproject.org/events/20240330.export.CSV.zip,60d890dfa779f82ac2f9b308cbfaadf78c53b7bb46212de13f233af796285955,5074463,2396
20240331,http://data.gdeltproject.org/events/20240331.export.CSV.zip,385197967aa8c4f774bdda3ae82316160e575475aa811b8cda46ceb90b5cc444,4407323,1953
20240401,http://data.gdeltproject.org/events/20240401.export.CSV.zip,3fc280677a2e40cc97e6bbed94310c52952888653312994d85bbc9a081badb6f,7670546,3249
20240402,http://data.gdeltproject.org/events/20240402.export.CSV.zip,4419115f341db52ca304f0682e373b657f58d0713ad56474a79f2083d562c6f4,9877561,3667
20240403,http://data.gdeltproject.org/events/20240403.export.CSV.zip,f77147e05aff9cefdaab58667e89be89e76d821e65344b500b0be6554691dcd7,10079045,3502
20240404,http://data.gdeltproject.org/events/20240404.export.CSV.zip,691359c505b5d6137425644435bbaca93f2cc0dbcfceb922d0d24398ae63219b,10017339,3835
20240405,http://data.gdeltproject.org/events/20240405.export.CSV.zip,4aabca923a9638a3711479734ce1eec3f592b6e83975e031e132cd8f7d37f55f,9319032,3294
20240406,http://data.gdeltproject.org/events/20240406.export.CSV.zip,5063a6913b85aab3683c6f852e74b428fb8d2d174b883cb4a85fc3dc58a9ec4b,5436849,1993
20240407,http://data.gdeltproject.org/events/20240407.export.CSV.zip,a49a59ff71d4147b7e827bf0e4036bae2517d6ebe9b3d64f81bce6e9c91ea386,4968492,2252
20240408,http://data.gdeltproject.org/events/20240408.export.CSV.zip,9c0c82bd7ebc5a6bd0bfde36109c1c3c2283d7be243d6f1ce06318bb40b0ec09,8671293,3222
20240409,http://data.gdeltproject.org/events/20240409.export.CSV.zip,5e7d1ceaa6e171f14d79846955d3087a2b3a0fc5671b6aab50e8430d6a629e31,9834838,3544
20240410,http://data.gdeltproject.org/events/20240410.export.CSV.zip,ecf925cc496fd4c4ebbb887c21657a75bbc0d4a7f23501bfa7e2e8eea8d396c4,9793979,3730
20240411,http://data.gdeltproject.org/events/20240411.export.CSV.zip,dbf106fbed7f4afeea59ec403e513c2a8ce41bf3dfccb6655ca42ee4ff4d396a,9638133,3926
20240412,http://data.gdeltproject.org/events/20240412.export.CSV.zip,a8ed99a9c7f8017c240f6b08849946f118661be1c99838786ecc3f4b5c596299,9390544,3721
20240413,http://data.gdeltproject.org/events/20240413.export.CSV.zip,2a811dd0757e294589d63b593f05b7358aacc40a1cef05a9a35009f4619d192d,5594526,2296
20240414,http://data.gdeltproject.org/events/20240414.export.CSV.zip,434c0ba18ebd4d411788e9dc23826aebba6ed81c60fa3de1325b159b80b18f2e,5430463,1714
20240415,http://data.gdeltproject.org/events/20240415.export.CSV.zip,c9834cca264f7d3931496481cbb02ac886d00fa83ff0b044b80f9da46852e0b9,8791751,2413
20240416,http://data.gdeltproject.org/events/20240416.export.CSV.zip,f7fc377e951a082826a05f2656c7d97f6785a562d5903bd2fdbf4d7b023893f3,9745041,2850
20240417,http://data.gdeltproject.org/events/20240417.export.CSV.zip,636eb14bde5654d384aa444f3f3ef461052d319b165fb6cf824ce7a9e2f0769e,10049809,3376
20240418,http://data.gdeltproject.org/events/20240418.export.CSV.zip,2ece86e4e7b480619ab45307a910b3c7a759338cae172071b0c58f4af418e9c0,9965042,3461
20240419,http://data.gdeltproject.org/events/20240419.export.CSV.zip,7e69ad20785ebe297e19fb0ceb3ec0d4ead9ba51cf94bc24120d48f6fdaf294b,9435101,3351
20240420,http://data.gdeltproject.org/events/20240420.export.CSV.zip,f404ab7fe541e52f9d9a9baeee90c3af51aae1b666b24954e9d29da896b988cf,5708517,2555
20240421,http://data.gdeltproject.org/events/20240421.export.CSV.zip,3825dabd23d267ba5c9f22e2c3d70cf7153f00b0fc10f8cef871394e5545b0f0,4743602,2024
20240422,http://data.gdeltproject.org/events/20240422.export.CSV.zip,2385585461414c1dc31a2f844979a7f317ce3d6470015eff30d173c04b993d82,8918062,3037
20240423,http://data.gdeltproject.org/events/20240423.export.CSV.zip,f896a137a870773b5bb469d5e0219879c6271573a17028a0c9d3ee3a028d6c42,9904770,3513
20240424,http://data.gdeltproject.org/events/20240424.export.CSV.zip,5978b007161ffaef3ecd9cc25bb5134b1b34e4ca609aeb6e50cf6e043bd0e764,10331949,3622
20240425,http://data.gdeltproject.org/events/20240425.export.CSV.zip,3f78a09d8d9c326ba4160f3d051b7d97cf082cbc9b9b1a3b8e4923e81f923128,10442206,3196
20240426,http://data.gdeltproject.org/events/20240426.export.CSV.zip,9c47407f1e99d10c3cdffc0dae110dc890e64bde4c8c89f55e717bad1d460df3,9683306,3232
20240427,http://data.gdeltproject.org/events/20240427.export.CSV.zip,a574087c154b3a0f9c22cbe9055635e7d4beb073bf6a6fe462283f2de99ddc42,5660151,2275
20240428,http://data.gdeltproject.org/events/20240428.export.CSV.zip,6485fd2f84c7aa516e882e33a7a8c2c78b5a98bb7c93b33a74c6e1f8e056a179,4967335,2010
20240429,http://data.gdeltproject.org/events/20240429.export.CSV.zip,3fdab16658a15bb4b9c03da5660bb7a3f9201f75e88fd050901e2fa141e2051d,8922533,2927
20240430,http://data.gdeltproject.org/events/20240430.export.CSV.zip,a88f3898920cdc4408486585c93af727f69f7cd7e047a03ba7ba49d7493bc2f3,9775094,3039
20240501,http://data.gdeltproject.org/events/20240501.export.CSV.zip,f5ebbb361b52dabdc6a18b0be18f42d0919f8e8083bc55a399673e84433778bf,9605934,2735
20240502,http://data.gdeltproject.org/events/20240502.export.CSV.zip,d0baef0ea319408e6c3dc6ceea1342af0a20635466f6a2d8b80cde28b2a94c73,9925874,3407
20240503,http://data.gdeltproject.org/events/20240503.export.CSV.zip,dc9e5add38eecf90a2e05841e0b851c7f68336f50400f085f6bc1836271309bb,9481625,3649
20240504,http://data.gdeltproject.org/events/20240504.export.CSV.zip,681fd13e50fea851f84811d2c2df80c8931e2155103bb3ee3aaccab5c6b8fb35,5685717,1929
20240505,http://data.gdeltproject.org/events/20240505.export.CSV.zip,bddeeddd6e8059c2aeb47b7aa9ba44bd80ad150db98421bf77a75775b49ba3bf,4839657,1962
20240506,http://data.gdeltproject.org/events/20240506.export.CSV.zip,1e447837f702684dbb17a4ce70a2f66c69fc8206e215cd0ee90e0f35f18a09ae,8667214,3373
20240507,http://data.gdeltproject.org/events/20240507.export.CSV.zip,c19635de95321eb274ab37cca1c62c811b7366e71d5e7d14d5c302fe3b341fb1,9928418,4384
20240508,http://data.gdeltproject.org/events/20240508.export.CSV.zip,9f00cb94b537ceb526bdf0196a09b2f058998fecf48c750c77e19412730d123c,10107215,3644
20240509,http://data.gdeltproject.org/events/20240509.export.CSV.zip,bd99ac306f99b7d5c1c30eb2dfeadabd799ac4c7aa9bf1a81ebed2554727f1fb,9854465,3260
20240510,http://data.gdeltproject.org/events/20240510.export.CSV.zip,267b5ad7e5351bde73b531ab63d39db01ed90698a5041d1223ec1e775a15c599,9156689,2922
20240511,http://data.gdeltproject.org/events/20240511.export.CSV.zip,a4e321a2bfb9fdbf825fbcd244179c2c2e29a4f599c07cdc492e9cea70ccb66b,5377635,1993
20240512,http://data.gdeltproject.org/events/20240512.export.CSV.zip,5522ad0516051fb299d07d02500d7c9594cfc2a8dfd02b3c214502ef4cbbe5f7,4463166,2108
20240513,http://data.gdeltproject.org/events/20240513.export.CSV.zip,d4a8c088915c70c574f4f8a6e1bc7d15caa6913b6760de15a38abcb6301ca047,8432702,3441
20240514,http://data.gdeltproject.org/events/20240514.export.CSV.zip,8b850e064a2dd41cc3dd46fcd128c20807276b2634bd3cdb23e9107486a3dcf0,9725860,4161
20240515,http://data.gdeltproject.org/events/20240515.export.CSV.zip,9d500043cb2efcc2e7a36b3d7814ce9f818089c8fa86c299f5aad70e7236d6d4,10308474,4558
20240516,http://data.gdeltproject.org/events/20240516.export.CSV.zip,d4719252ff7b3f03de08c737b57a24d49a754a420021c92ee95610b752ba5a76,10234735,4327
20240517,http://data.gdeltproject.org/events/20240517.export.CSV.zip,9a26038be44964ac6f7ab84bfc9135be613ca47669f58ce40b01f1a491d1c630,9421853,3686
20240518,http://data.gdeltproject.org/events/20240518.export.CSV.zip,9677ea40dc81a7b9de0017ed97ae717d6d0d270cb99901eede3a80ae1c76692b,5593743,2377
20240519,http://data.gdeltproject.org/events/20240519.export.CSV.zip,86fe4b0fec3de1ca12793d18bd6681fc1478a90b173eb8def91fddcc87c66757,4693467,1976
20240520,http://data.gdeltproject.org/events/20240520.export.CSV.zip,7504299437e2dd3082a66db3d729a2a2309209e2c8644a8c09953856da081e80,8797766,3102
20240521,http://data.gdeltproject.org/events/20240521.export.CSV.zip,71d07f267dc9c8841cf93577b7cc21040c8cf3c31dd115441bc50fa4b158c1e3,9825565,3579
20240522,http://data.gdeltproject.org/events/20240522.export.CSV.zip,280c371bb8b7dbf114e7205a7aee5928909d667396293e241e22eab90541ee58,10109627,3595
20240523,http://data.gdeltproject.org/events/20240523.export.CSV.zip,c4a18a80da9dd9c4676c96c2ddabf823417c5507cc37aee71ecb59eb73918134,9761136,3517
20240524,http://data.gdeltproject.org/events/20240524.export.CSV.zip,9a1b681c1def6ee832f7bfab8838ccdcd3c868ffd2359f6be9c4c07cd73e39b7,9145169,3696
